Id,Activity_Date,Activity_hour,StepTotal
8053475328,10/05/2016,04:00:00 p. m.,349
8053475328,10/05/2016,05:00:00 p. m.,4496
8053475328,10/05/2016,06:00:00 p. m.,1641
8053475328,10/05/2016,07:00:00 p. m.,2755
8053475328,10/05/2016,08:00:00 p. m.,4
8053475328,10/05/2016,09:00:00 p. m.,545
8053475328,10/05/2016,10:00:00 p. m.,126
8053475328,10/05/2016,11:00:00 p. m.,141
8053475328,11/05/2016,12:00:00 a. m.,55
8053475328,11/05/2016,01:00:00 a. m.,5
8053475328,11/05/2016,02:00:00 a. m.,11
8053475328,11/05/2016,03:00:00 a. m.,8
8053475328,11/05/2016,04:00:00 a. m.,98
8053475328,11/05/2016,05:00:00 a. m.,0
8053475328,11/05/2016,06:00:00 a. m.,0
8053475328,11/05/2016,07:00:00 a. m.,0
8053475328,11/05/2016,08:00:00 a. m.,0
8053475328,11/05/2016,09:00:00 a. m.,0
8053475328,11/05/2016,10:00:00 a. m.,0
8053475328,11/05/2016,11:00:00 a. m.,44
8053475328,11/05/2016,12:00:00 p. m.,662
8053475328,11/05/2016,01:00:00 p. m.,309
8053475328,11/05/2016,02:00:00 p. m.,2789
8053475328,11/05/2016,03:00:00 p. m.,1699
8053475328,11/05/2016,04:00:00 p. m.,770
8053475328,11/05/2016,05:00:00 p. m.,730
8053475328,11/05/2016,06:00:00 p. m.,3960
8053475328,11/05/2016,07:00:00 p. m.,8
8053475328,11/05/2016,08:00:00 p. m.,0
8053475328,11/05/2016,09:00:00 p. m.,896
8053475328,11/05/2016,10:00:00 p. m.,49
8053475328,11/05/2016,11:00:00 p. m.,116
8053475328,12/05/2016,12:00:00 a. m.,33
8053475328,12/05/2016,01:00:00 a. m.,0
8053475328,12/05/2016,02:00:00 a. m.,109
8053475328,12/05/2016,03:00:00 a. m.,0
8053475328,12/05/2016,04:00:00 a. m.,0
8053475328,12/05/2016,05:00:00 a. m.,0
8053475328,12/05/2016,06:00:00 a. m.,0
8053475328,12/05/2016,07:00:00 a. m.,0
8053475328,12/05/2016,08:00:00 a. m.,0
8053475328,12/05/2016,09:00:00 a. m.,0
8053475328,12/05/2016,10:00:00 a. m.,0
8053475328,12/05/2016,11:00:00 a. m.,0
8053475328,12/05/2016,12:00:00 p. m.,487
8053475328,12/05/2016,01:00:00 p. m.,0
8053475328,12/05/2016,02:00:00 p. m.,4266
8253242879,12/04/2016,12:00:00 a. m.,0
8253242879,12/04/2016,01:00:00 a. m.,0
8253242879,12/04/2016,02:00:00 a. m.,0
8253242879,12/04/2016,03:00:00 a. m.,0
8253242879,12/04/2016,04:00:00 a. m.,0
8253242879,12/04/2016,05:00:00 a. m.,0
8253242879,12/04/2016,06:00:00 a. m.,0
8253242879,12/04/2016,07:00:00 a. m.,0
8253242879,12/04/2016,08:00:00 a. m.,0
8253242879,12/04/2016,09:00:00 a. m.,0
8253242879,12/04/2016,10:00:00 a. m.,5007
8253242879,12/04/2016,11:00:00 a. m.,1791
8253242879,12/04/2016,12:00:00 p. m.,463
8253242879,12/04/2016,01:00:00 p. m.,64
8253242879,12/04/2016,02:00:00 p. m.,332
8253242879,12/04/2016,03:00:00 p. m.,32
8253242879,12/04/2016,04:00:00 p. m.,266
8253242879,12/04/2016,05:00:00 p. m.,269
8253242879,12/04/2016,06:00:00 p. m.,126
8253242879,12/04/2016,07:00:00 p. m.,105
8253242879,12/04/2016,08:00:00 p. m.,142
8253242879,12/04/2016,09:00:00 p. m.,106
8253242879,12/04/2016,10:00:00 p. m.,167
8253242879,12/04/2016,11:00:00 p. m.,163
8253242879,13/04/2016,12:00:00 a. m.,0
8253242879,13/04/2016,01:00:00 a. m.,0
8253242879,13/04/2016,02:00:00 a. m.,0
8253242879,13/04/2016,03:00:00 a. m.,0
8253242879,13/04/2016,04:00:00 a. m.,0
8253242879,13/04/2016,05:00:00 a. m.,0
8253242879,13/04/2016,06:00:00 a. m.,0
8253242879,13/04/2016,07:00:00 a. m.,0
8253242879,13/04/2016,08:00:00 a. m.,0
8253242879,13/04/2016,09:00:00 a. m.,0
8253242879,13/04/2016,10:00:00 a. m.,0
8253242879,13/04/2016,11:00:00 a. m.,52
8253242879,13/04/2016,12:00:00 p. m.,6291
8253242879,13/04/2016,01:00:00 p. m.,367
8253242879,13/04/2016,02:00:00 p. m.,177
8253242879,13/04/2016,03:00:00 p. m.,317
8253242879,13/04/2016,04:00:00 p. m.,13
8253242879,13/04/2016,05:00:00 p. m.,207
8253242879,13/04/2016,06:00:00 p. m.,0
8253242879,13/04/2016,07:00:00 p. m.,22
8253242879,13/04/2016,08:00:00 p. m.,142
8253242879,13/04/2016,09:00:00 p. m.,204
8253242879,13/04/2016,10:00:00 p. m.,98
8253242879,13/04/2016,11:00:00 p. m.,163
8253242879,14/04/2016,12:00:00 a. m.,0
8253242879,14/04/2016,01:00:00 a. m.,0
8253242879,14/04/2016,02:00:00 a. m.,0
8253242879,14/04/2016,03:00:00 a. m.,0
8253242879,14/04/2016,04:00:00 a. m.,0
8253242879,14/04/2016,05:00:00 a. m.,0
8253242879,14/04/2016,06:00:00 a. m.,0
8253242879,14/04/2016,07:00:00 a. m.,0
8253242879,14/04/2016,08:00:00 a. m.,0
8253242879,14/04/2016,09:00:00 a. m.,0
8253242879,14/04/2016,10:00:00 a. m.,3181
8253242879,14/04/2016,11:00:00 a. m.,1929
8253242879,14/04/2016,12:00:00 p. m.,99
8253242879,14/04/2016,01:00:00 p. m.,25
8253242879,14/04/2016,02:00:00 p. m.,0
8253242879,14/04/2016,03:00:00 p. m.,0
8253242879,14/04/2016,04:00:00 p. m.,0
8253242879,14/04/2016,05:00:00 p. m.,0
8253242879,14/04/2016,06:00:00 p. m.,0
8253242879,14/04/2016,07:00:00 p. m.,0
8253242879,14/04/2016,08:00:00 p. m.,0
8253242879,14/04/2016,09:00:00 p. m.,0
8253242879,14/04/2016,10:00:00 p. m.,0
8253242879,14/04/2016,11:00:00 p. m.,0
8253242879,15/04/2016,12:00:00 a. m.,0
8253242879,15/04/2016,01:00:00 a. m.,0
8253242879,15/04/2016,02:00:00 a. m.,0
8253242879,15/04/2016,03:00:00 a. m.,0
8253242879,15/04/2016,04:00:00 a. m.,0
8253242879,15/04/2016,05:00:00 a. m.,0
8253242879,15/04/2016,06:00:00 a. m.,0
8253242879,15/04/2016,07:00:00 a. m.,0
8253242879,15/04/2016,08:00:00 a. m.,0
8253242879,15/04/2016,09:00:00 a. m.,0
8253242879,15/04/2016,10:00:00 a. m.,0
8253242879,15/04/2016,11:00:00 a. m.,0
8253242879,15/04/2016,12:00:00 p. m.,174
8253242879,15/04/2016,01:00:00 p. m.,631
8253242879,15/04/2016,02:00:00 p. m.,85
8253242879,15/04/2016,03:00:00 p. m.,0
8253242879,15/04/2016,04:00:00 p. m.,177
8253242879,15/04/2016,05:00:00 p. m.,779
8253242879,15/04/2016,06:00:00 p. m.,207
8253242879,15/04/2016,07:00:00 p. m.,76
8253242879,15/04/2016,08:00:00 p. m.,175
8253242879,15/04/2016,09:00:00 p. m.,74
8253242879,15/04/2016,10:00:00 p. m.,119
8253242879,15/04/2016,11:00:00 p. m.,175
8253242879,16/04/2016,12:00:00 a. m.,0
8253242879,16/04/2016,01:00:00 a. m.,0
8253242879,16/04/2016,02:00:00 a. m.,0
8253242879,16/04/2016,03:00:00 a. m.,0
8253242879,16/04/2016,04:00:00 a. m.,0
8253242879,16/04/2016,05:00:00 a. m.,0
8253242879,16/04/2016,06:00:00 a. m.,0
8253242879,16/04/2016,07:00:00 a. m.,0
8253242879,16/04/2016,08:00:00 a. m.,0
8253242879,16/04/2016,09:00:00 a. m.,0
8253242879,16/04/2016,10:00:00 a. m.,505
8253242879,16/04/2016,11:00:00 a. m.,0
8253242879,16/04/2016,12:00:00 p. m.,3318
8253242879,16/04/2016,01:00:00 p. m.,3676
8253242879,16/04/2016,02:00:00 p. m.,450
8253242879,16/04/2016,03:00:00 p. m.,103
8253242879,16/04/2016,04:00:00 p. m.,67
8253242879,16/04/2016,05:00:00 p. m.,7
8253242879,16/04/2016,06:00:00 p. m.,11
8253242879,16/04/2016,07:00:00 p. m.,0
8253242879,16/04/2016,08:00:00 p. m.,176
8253242879,16/04/2016,09:00:00 p. m.,270
8253242879,16/04/2016,10:00:00 p. m.,532
8253242879,16/04/2016,11:00:00 p. m.,141
8253242879,17/04/2016,12:00:00 a. m.,0
8253242879,17/04/2016,01:00:00 a. m.,0
8253242879,17/04/2016,02:00:00 a. m.,0
8253242879,17/04/2016,03:00:00 a. m.,0
8253242879,17/04/2016,04:00:00 a. m.,0
8253242879,17/04/2016,05:00:00 a. m.,0
8253242879,17/04/2016,06:00:00 a. m.,0
8253242879,17/04/2016,07:00:00 a. m.,0
8253242879,17/04/2016,08:00:00 a. m.,0
8253242879,17/04/2016,09:00:00 a. m.,161
8253242879,17/04/2016,10:00:00 a. m.,6715
8253242879,17/04/2016,11:00:00 a. m.,411
8253242879,17/04/2016,12:00:00 p. m.,261
8253242879,17/04/2016,01:00:00 p. m.,0
8253242879,17/04/2016,02:00:00 p. m.,601
8253242879,17/04/2016,03:00:00 p. m.,71
8253242879,17/04/2016,04:00:00 p. m.,390
8253242879,17/04/2016,05:00:00 p. m.,1005
8253242879,17/04/2016,06:00:00 p. m.,199
8253242879,17/04/2016,07:00:00 p. m.,173
8253242879,17/04/2016,08:00:00 p. m.,66
8253242879,17/04/2016,09:00:00 p. m.,55
8253242879,17/04/2016,10:00:00 p. m.,96
8253242879,17/04/2016,11:00:00 p. m.,0
8253242879,18/04/2016,12:00:00 a. m.,0
8253242879,18/04/2016,01:00:00 a. m.,0
8253242879,18/04/2016,02:00:00 a. m.,0
8253242879,18/04/2016,03:00:00 a. m.,0
8253242879,18/04/2016,04:00:00 a. m.,0
8253242879,18/04/2016,05:00:00 a. m.,0
8253242879,18/04/2016,06:00:00 a. m.,0
8253242879,18/04/2016,07:00:00 a. m.,0
8253242879,18/04/2016,08:00:00 a. m.,0
8253242879,18/04/2016,09:00:00 a. m.,971
8253242879,18/04/2016,10:00:00 a. m.,1832
8253242879,18/04/2016,11:00:00 a. m.,271
8253242879,18/04/2016,12:00:00 p. m.,304
8253242879,18/04/2016,01:00:00 p. m.,0
8253242879,18/04/2016,02:00:00 p. m.,446
8253242879,18/04/2016,03:00:00 p. m.,491
8253242879,18/04/2016,04:00:00 p. m.,448
8253242879,18/04/2016,05:00:00 p. m.,0
8253242879,18/04/2016,06:00:00 p. m.,124
8253242879,18/04/2016,07:00:00 p. m.,80
8253242879,18/04/2016,08:00:00 p. m.,77
8253242879,18/04/2016,09:00:00 p. m.,0
8253242879,18/04/2016,10:00:00 p. m.,58
8253242879,18/04/2016,11:00:00 p. m.,49
8253242879,19/04/2016,12:00:00 a. m.,0
8253242879,19/04/2016,01:00:00 a. m.,0
8253242879,19/04/2016,02:00:00 a. m.,0
8253242879,19/04/2016,03:00:00 a. m.,0
8253242879,19/04/2016,04:00:00 a. m.,0
8253242879,19/04/2016,05:00:00 a. m.,0
8253242879,19/04/2016,06:00:00 a. m.,0
8253242879,19/04/2016,07:00:00 a. m.,0
8253242879,19/04/2016,08:00:00 a. m.,0
8253242879,19/04/2016,09:00:00 a. m.,272
8253242879,19/04/2016,10:00:00 a. m.,401
8253242879,19/04/2016,11:00:00 a. m.,0
8253242879,19/04/2016,12:00:00 p. m.,136
8253242879,19/04/2016,01:00:00 p. m.,649
8253242879,19/04/2016,02:00:00 p. m.,878
8253242879,19/04/2016,03:00:00 p. m.,181
8253242879,19/04/2016,04:00:00 p. m.,450
8253242879,19/04/2016,05:00:00 p. m.,360
8253242879,19/04/2016,06:00:00 p. m.,46
8253242879,19/04/2016,07:00:00 p. m.,128
8253242879,19/04/2016,08:00:00 p. m.,21
8253242879,19/04/2016,09:00:00 p. m.,283
8253242879,19/04/2016,10:00:00 p. m.,108
8253242879,19/04/2016,11:00:00 p. m.,299
8253242879,20/04/2016,12:00:00 a. m.,0
8253242879,20/04/2016,01:00:00 a. m.,0
8253242879,20/04/2016,02:00:00 a. m.,0
8253242879,20/04/2016,03:00:00 a. m.,0
8253242879,20/04/2016,04:00:00 a. m.,0
8253242879,20/04/2016,05:00:00 a. m.,0
8253242879,20/04/2016,06:00:00 a. m.,0
8253242879,20/04/2016,07:00:00 a. m.,429
8253242879,20/04/2016,08:00:00 a. m.,119
8253242879,20/04/2016,09:00:00 a. m.,72
8253242879,20/04/2016,10:00:00 a. m.,512
8253242879,20/04/2016,11:00:00 a. m.,708
8253242879,20/04/2016,12:00:00 p. m.,709
8253242879,20/04/2016,01:00:00 p. m.,1253
8253242879,20/04/2016,02:00:00 p. m.,126
8253242879,20/04/2016,03:00:00 p. m.,7
8253242879,20/04/2016,04:00:00 p. m.,233
8253242879,20/04/2016,05:00:00 p. m.,874
8253242879,20/04/2016,06:00:00 p. m.,679
8253242879,20/04/2016,07:00:00 p. m.,274
8253242879,20/04/2016,08:00:00 p. m.,0
8253242879,20/04/2016,09:00:00 p. m.,93
8253242879,20/04/2016,10:00:00 p. m.,319
8253242879,20/04/2016,11:00:00 p. m.,59
8253242879,21/04/2016,12:00:00 a. m.,0
8253242879,21/04/2016,01:00:00 a. m.,0
8253242879,21/04/2016,02:00:00 a. m.,0
8253242879,21/04/2016,03:00:00 a. m.,0
8253242879,21/04/2016,04:00:00 a. m.,0
8253242879,21/04/2016,05:00:00 a. m.,0
8253242879,21/04/2016,06:00:00 a. m.,0
8253242879,21/04/2016,07:00:00 a. m.,0
8253242879,21/04/2016,08:00:00 a. m.,524
8253242879,21/04/2016,09:00:00 a. m.,135
8253242879,21/04/2016,10:00:00 a. m.,0
8253242879,21/04/2016,11:00:00 a. m.,7183
8253242879,21/04/2016,12:00:00 p. m.,1139
8253242879,21/04/2016,01:00:00 p. m.,58
8253242879,21/04/2016,02:00:00 p. m.,241
8253242879,21/04/2016,03:00:00 p. m.,199
8253242879,21/04/2016,04:00:00 p. m.,430
8253242879,21/04/2016,05:00:00 p. m.,165
8253242879,21/04/2016,06:00:00 p. m.,138
8253242879,21/04/2016,07:00:00 p. m.,134
8253242879,21/04/2016,08:00:00 p. m.,325
8253242879,21/04/2016,09:00:00 p. m.,238
8253242879,21/04/2016,10:00:00 p. m.,221
8253242879,21/04/2016,11:00:00 p. m.,138
8253242879,22/04/2016,12:00:00 a. m.,0
8253242879,22/04/2016,01:00:00 a. m.,0
8253242879,22/04/2016,02:00:00 a. m.,0
8253242879,22/04/2016,03:00:00 a. m.,0
8253242879,22/04/2016,04:00:00 a. m.,0
8253242879,22/04/2016,05:00:00 a. m.,0
8253242879,22/04/2016,06:00:00 a. m.,0
8253242879,22/04/2016,07:00:00 a. m.,0
8253242879,22/04/2016,08:00:00 a. m.,0
8253242879,22/04/2016,09:00:00 a. m.,0
8253242879,22/04/2016,10:00:00 a. m.,0
8253242879,22/04/2016,11:00:00 a. m.,0
8253242879,22/04/2016,12:00:00 p. m.,0
8253242879,22/04/2016,01:00:00 p. m.,616
8253242879,22/04/2016,02:00:00 p. m.,341
8253242879,22/04/2016,03:00:00 p. m.,120
8253242879,22/04/2016,04:00:00 p. m.,58
8253242879,22/04/2016,05:00:00 p. m.,587
8253242879,22/04/2016,06:00:00 p. m.,177
8253242879,22/04/2016,07:00:00 p. m.,149
8253242879,22/04/2016,08:00:00 p. m.,304
8253242879,22/04/2016,09:00:00 p. m.,123
8253242879,22/04/2016,10:00:00 p. m.,186
8253242879,22/04/2016,11:00:00 p. m.,163
8253242879,23/04/2016,12:00:00 a. m.,0
8253242879,23/04/2016,01:00:00 a. m.,0
8253242879,23/04/2016,02:00:00 a. m.,0
8253242879,23/04/2016,03:00:00 a. m.,0
8253242879,23/04/2016,04:00:00 a. m.,0
8253242879,23/04/2016,05:00:00 a. m.,0
8253242879,23/04/2016,06:00:00 a. m.,0
8253242879,23/04/2016,07:00:00 a. m.,0
8253242879,23/04/2016,08:00:00 a. m.,0
8253242879,23/04/2016,09:00:00 a. m.,584
8253242879,23/04/2016,10:00:00 a. m.,162
8253242879,23/04/2016,11:00:00 a. m.,3274
8253242879,23/04/2016,12:00:00 p. m.,1695
8253242879,23/04/2016,01:00:00 p. m.,293
8253242879,23/04/2016,02:00:00 p. m.,479
8253242879,23/04/2016,03:00:00 p. m.,215
8253242879,23/04/2016,04:00:00 p. m.,790
8253242879,23/04/2016,05:00:00 p. m.,203
8253242879,23/04/2016,06:00:00 p. m.,620
8253242879,23/04/2016,07:00:00 p. m.,515
8253242879,23/04/2016,08:00:00 p. m.,93
8253242879,23/04/2016,09:00:00 p. m.,0
8253242879,23/04/2016,10:00:00 p. m.,144
8253242879,23/04/2016,11:00:00 p. m.,215
8253242879,24/04/2016,12:00:00 a. m.,0
8253242879,24/04/2016,01:00:00 a. m.,0
8253242879,24/04/2016,02:00:00 a. m.,0
8253242879,24/04/2016,03:00:00 a. m.,0
8253242879,24/04/2016,04:00:00 a. m.,0
8253242879,24/04/2016,05:00:00 a. m.,0
8253242879,24/04/2016,06:00:00 a. m.,0
8253242879,24/04/2016,07:00:00 a. m.,0
8253242879,24/04/2016,08:00:00 a. m.,0
8253242879,24/04/2016,09:00:00 a. m.,210
8253242879,24/04/2016,10:00:00 a. m.,165
8253242879,24/04/2016,11:00:00 a. m.,5348
8253242879,24/04/2016,12:00:00 p. m.,1613
8253242879,24/04/2016,01:00:00 p. m.,399
8253242879,24/04/2016,02:00:00 p. m.,173
8253242879,24/04/2016,03:00:00 p. m.,66
8253242879,24/04/2016,04:00:00 p. m.,0
8253242879,24/04/2016,05:00:00 p. m.,184
8253242879,24/04/2016,06:00:00 p. m.,418
8253242879,24/04/2016,07:00:00 p. m.,151
8253242879,24/04/2016,08:00:00 p. m.,0
8253242879,24/04/2016,09:00:00 p. m.,87
8253242879,24/04/2016,10:00:00 p. m.,0
8253242879,24/04/2016,11:00:00 p. m.,91
8253242879,25/04/2016,12:00:00 a. m.,0
8253242879,25/04/2016,01:00:00 a. m.,0
8253242879,25/04/2016,02:00:00 a. m.,0
8253242879,25/04/2016,03:00:00 a. m.,0
8253242879,25/04/2016,04:00:00 a. m.,0
8253242879,25/04/2016,05:00:00 a. m.,0
8253242879,25/04/2016,06:00:00 a. m.,0
8253242879,25/04/2016,07:00:00 a. m.,0
8253242879,25/04/2016,08:00:00 a. m.,686
8253242879,25/04/2016,09:00:00 a. m.,320
8253242879,25/04/2016,10:00:00 a. m.,0
8253242879,25/04/2016,11:00:00 a. m.,13
8253242879,25/04/2016,12:00:00 p. m.,34
8253242879,25/04/2016,01:00:00 p. m.,632
8253242879,25/04/2016,02:00:00 p. m.,643
8253242879,25/04/2016,03:00:00 p. m.,2308
8253242879,25/04/2016,04:00:00 p. m.,2167
8253242879,25/04/2016,05:00:00 p. m.,26
8253242879,25/04/2016,06:00:00 p. m.,0
8253242879,25/04/2016,07:00:00 p. m.,0
8253242879,25/04/2016,08:00:00 p. m.,0
8253242879,25/04/2016,09:00:00 p. m.,0
8253242879,25/04/2016,10:00:00 p. m.,0
8253242879,25/04/2016,11:00:00 p. m.,0
8253242879,26/04/2016,12:00:00 a. m.,0
8253242879,26/04/2016,01:00:00 a. m.,0
8253242879,26/04/2016,02:00:00 a. m.,0
8253242879,26/04/2016,03:00:00 a. m.,0
8253242879,26/04/2016,04:00:00 a. m.,0
8253242879,26/04/2016,05:00:00 a. m.,0
8253242879,26/04/2016,06:00:00 a. m.,0
8253242879,26/04/2016,07:00:00 a. m.,0
8253242879,26/04/2016,08:00:00 a. m.,0
8253242879,26/04/2016,09:00:00 a. m.,0
8253242879,26/04/2016,10:00:00 a. m.,0
8253242879,26/04/2016,11:00:00 a. m.,56
8253242879,26/04/2016,12:00:00 p. m.,2762
8253242879,26/04/2016,01:00:00 p. m.,347
8253242879,26/04/2016,02:00:00 p. m.,194
8253242879,26/04/2016,03:00:00 p. m.,14
8253242879,26/04/2016,04:00:00 p. m.,155
8253242879,26/04/2016,05:00:00 p. m.,234
8253242879,26/04/2016,06:00:00 p. m.,81
8253242879,26/04/2016,07:00:00 p. m.,99
8253242879,26/04/2016,08:00:00 p. m.,0
8253242879,26/04/2016,09:00:00 p. m.,223
8253242879,26/04/2016,10:00:00 p. m.,194
8253242879,26/04/2016,11:00:00 p. m.,203
8253242879,27/04/2016,12:00:00 a. m.,0
8253242879,27/04/2016,01:00:00 a. m.,0
8253242879,27/04/2016,02:00:00 a. m.,0
8253242879,27/04/2016,03:00:00 a. m.,0
8253242879,27/04/2016,04:00:00 a. m.,0
8253242879,27/04/2016,05:00:00 a. m.,0
8253242879,27/04/2016,06:00:00 a. m.,0
8253242879,27/04/2016,07:00:00 a. m.,0
8253242879,27/04/2016,08:00:00 a. m.,0
8253242879,27/04/2016,09:00:00 a. m.,0
8253242879,27/04/2016,10:00:00 a. m.,0
8253242879,27/04/2016,11:00:00 a. m.,7652
8253242879,27/04/2016,12:00:00 p. m.,249
8253242879,27/04/2016,01:00:00 p. m.,385
8253242879,27/04/2016,02:00:00 p. m.,412
8253242879,27/04/2016,03:00:00 p. m.,0
8253242879,27/04/2016,04:00:00 p. m.,82
8253242879,27/04/2016,05:00:00 p. m.,240
8253242879,27/04/2016,06:00:00 p. m.,40
8253242879,27/04/2016,07:00:00 p. m.,76
8253242879,27/04/2016,08:00:00 p. m.,162
8253242879,27/04/2016,09:00:00 p. m.,80
8253242879,27/04/2016,10:00:00 p. m.,193
8253242879,27/04/2016,11:00:00 p. m.,661
8253242879,28/04/2016,12:00:00 a. m.,0
8253242879,28/04/2016,01:00:00 a. m.,0
8253242879,28/04/2016,02:00:00 a. m.,0
8253242879,28/04/2016,03:00:00 a. m.,0
8253242879,28/04/2016,04:00:00 a. m.,0
8253242879,28/04/2016,05:00:00 a. m.,0
8253242879,28/04/2016,06:00:00 a. m.,0
8253242879,28/04/2016,07:00:00 a. m.,0
8253242879,28/04/2016,08:00:00 a. m.,0
8253242879,28/04/2016,09:00:00 a. m.,0
8253242879,28/04/2016,10:00:00 a. m.,0
8253242879,28/04/2016,11:00:00 a. m.,0
8253242879,28/04/2016,12:00:00 p. m.,2557
8253242879,28/04/2016,01:00:00 p. m.,161
8253242879,28/04/2016,02:00:00 p. m.,0
8253242879,28/04/2016,03:00:00 p. m.,0
8253242879,28/04/2016,04:00:00 p. m.,0
8253242879,28/04/2016,05:00:00 p. m.,0
8253242879,28/04/2016,06:00:00 p. m.,0
8253242879,28/04/2016,07:00:00 p. m.,0
8253242879,28/04/2016,08:00:00 p. m.,0
8253242879,28/04/2016,09:00:00 p. m.,0
8253242879,28/04/2016,10:00:00 p. m.,0
8253242879,28/04/2016,11:00:00 p. m.,0
8253242879,29/04/2016,12:00:00 a. m.,0
8253242879,29/04/2016,01:00:00 a. m.,0
8253242879,29/04/2016,02:00:00 a. m.,0
8253242879,29/04/2016,03:00:00 a. m.,0
8253242879,29/04/2016,04:00:00 a. m.,0
8253242879,29/04/2016,05:00:00 a. m.,0
8253242879,29/04/2016,06:00:00 a. m.,0
8253242879,29/04/2016,07:00:00 a. m.,0
8253242879,29/04/2016,08:00:00 a. m.,0
8253242879,29/04/2016,09:00:00 a. m.,28
8253242879,29/04/2016,10:00:00 a. m.,0
8253242879,29/04/2016,11:00:00 a. m.,0
8253242879,29/04/2016,12:00:00 p. m.,3232
8253242879,29/04/2016,01:00:00 p. m.,491
8253242879,29/04/2016,02:00:00 p. m.,91
8253242879,29/04/2016,03:00:00 p. m.,230
8253242879,29/04/2016,04:00:00 p. m.,544
8253242879,29/04/2016,05:00:00 p. m.,103
8253242879,29/04/2016,06:00:00 p. m.,33
8253242879,29/04/2016,07:00:00 p. m.,89
8253242879,29/04/2016,08:00:00 p. m.,469
8253242879,29/04/2016,09:00:00 p. m.,362
8253242879,29/04/2016,10:00:00 p. m.,265
8378563200,12/04/2016,12:00:00 a. m.,0
8378563200,12/04/2016,01:00:00 a. m.,51
8378563200,12/04/2016,02:00:00 a. m.,0
8378563200,12/04/2016,03:00:00 a. m.,0
8378563200,12/04/2016,04:00:00 a. m.,289
8378563200,12/04/2016,05:00:00 a. m.,0
8378563200,12/04/2016,06:00:00 a. m.,322
8378563200,12/04/2016,07:00:00 a. m.,735
8378563200,12/04/2016,08:00:00 a. m.,1513
8378563200,12/04/2016,09:00:00 a. m.,61
8378563200,12/04/2016,10:00:00 a. m.,304
8378563200,12/04/2016,11:00:00 a. m.,521
8378563200,12/04/2016,12:00:00 p. m.,199
8378563200,12/04/2016,01:00:00 p. m.,987
8378563200,12/04/2016,02:00:00 p. m.,618
8378563200,12/04/2016,03:00:00 p. m.,298
8378563200,12/04/2016,04:00:00 p. m.,745
8378563200,12/04/2016,05:00:00 p. m.,192
8378563200,12/04/2016,06:00:00 p. m.,90
8378563200,12/04/2016,07:00:00 p. m.,659
8378563200,12/04/2016,08:00:00 p. m.,23
8378563200,12/04/2016,09:00:00 p. m.,8
8378563200,12/04/2016,10:00:00 p. m.,0
8378563200,12/04/2016,11:00:00 p. m.,11
8378563200,13/04/2016,12:00:00 a. m.,0
8378563200,13/04/2016,01:00:00 a. m.,0
8378563200,13/04/2016,02:00:00 a. m.,89
8378563200,13/04/2016,03:00:00 a. m.,0
8378563200,13/04/2016,04:00:00 a. m.,306
8378563200,13/04/2016,05:00:00 a. m.,0
8378563200,13/04/2016,06:00:00 a. m.,175
8378563200,13/04/2016,07:00:00 a. m.,387
8378563200,13/04/2016,08:00:00 a. m.,3712
8378563200,13/04/2016,09:00:00 a. m.,416
8378563200,13/04/2016,10:00:00 a. m.,592
8378563200,13/04/2016,11:00:00 a. m.,1178
8378563200,13/04/2016,12:00:00 p. m.,2736
8378563200,13/04/2016,01:00:00 p. m.,584
8378563200,13/04/2016,02:00:00 p. m.,114
8378563200,13/04/2016,03:00:00 p. m.,591
8378563200,13/04/2016,04:00:00 p. m.,712
8378563200,13/04/2016,05:00:00 p. m.,115
8378563200,13/04/2016,06:00:00 p. m.,281
8378563200,13/04/2016,07:00:00 p. m.,151
8378563200,13/04/2016,08:00:00 p. m.,233
8378563200,13/04/2016,09:00:00 p. m.,0
8378563200,13/04/2016,10:00:00 p. m.,14
8378563200,13/04/2016,11:00:00 p. m.,0
8378563200,14/04/2016,12:00:00 a. m.,57
8378563200,14/04/2016,01:00:00 a. m.,11
8378563200,14/04/2016,02:00:00 a. m.,0
8378563200,14/04/2016,03:00:00 a. m.,5
8378563200,14/04/2016,04:00:00 a. m.,254
8378563200,14/04/2016,05:00:00 a. m.,0
8378563200,14/04/2016,06:00:00 a. m.,164
8378563200,14/04/2016,07:00:00 a. m.,500
8378563200,14/04/2016,08:00:00 a. m.,2367
8378563200,14/04/2016,09:00:00 a. m.,1820
8378563200,14/04/2016,10:00:00 a. m.,422
8378563200,14/04/2016,11:00:00 a. m.,347
8378563200,14/04/2016,12:00:00 p. m.,4741
8378563200,14/04/2016,01:00:00 p. m.,470
8378563200,14/04/2016,02:00:00 p. m.,589
8378563200,14/04/2016,03:00:00 p. m.,875
8378563200,14/04/2016,04:00:00 p. m.,96
8378563200,14/04/2016,05:00:00 p. m.,121
8378563200,14/04/2016,06:00:00 p. m.,129
8378563200,14/04/2016,07:00:00 p. m.,125
8378563200,14/04/2016,08:00:00 p. m.,186
8378563200,14/04/2016,09:00:00 p. m.,39
8378563200,14/04/2016,10:00:00 p. m.,0
8378563200,14/04/2016,11:00:00 p. m.,0
8378563200,15/04/2016,12:00:00 a. m.,13
8378563200,15/04/2016,01:00:00 a. m.,0
8378563200,15/04/2016,02:00:00 a. m.,0
8378563200,15/04/2016,03:00:00 a. m.,7
8378563200,15/04/2016,04:00:00 a. m.,54
8378563200,15/04/2016,05:00:00 a. m.,0
8378563200,15/04/2016,06:00:00 a. m.,319
