Id,Activity_Date,Activity_hour,TotalIntensity,AverageIntensity
8378563200,29/04/16,11:00:00 a. m.,13,0.216667
8378563200,29/04/16,12:00:00 p. m.,4,0.066667
8378563200,29/04/16,01:00:00 a. m.,15,0.25
8378563200,29/04/16,02:00:00 a. m.,5,0.083333
8378563200,29/04/16,03:00:00 a. m.,4,0.066667
8378563200,29/04/16,04:00:00 a. m.,13,0.216667
8378563200,29/04/16,05:00:00 a. m.,17,0.283333
8378563200,29/04/16,06:00:00 a. m.,15,0.25
8378563200,29/04/16,07:00:00 a. m.,9,0.15
8378563200,29/04/16,08:00:00 a. m.,8,0.133333
8378563200,29/04/16,09:00:00 a. m.,8,0.133333
8378563200,29/04/16,10:00:00 a. m.,1,0.016667
8378563200,29/04/16,11:00:00 a. m.,1,0.016667
8378563200,30/04/16,12:00:00 p. m.,1,0.016667
8378563200,30/04/16,01:00:00 a. m.,3,0.05
8378563200,30/04/16,02:00:00 a. m.,0,0
8378563200,30/04/16,03:00:00 a. m.,0,0
8378563200,30/04/16,04:00:00 a. m.,0,0
8378563200,30/04/16,05:00:00 a. m.,3,0.05
8378563200,30/04/16,06:00:00 a. m.,0,0
8378563200,30/04/16,07:00:00 a. m.,11,0.183333
8378563200,30/04/16,08:00:00 a. m.,6,0.1
8378563200,30/04/16,09:00:00 a. m.,3,0.05
8378563200,30/04/16,10:00:00 a. m.,11,0.183333
8378563200,30/04/16,11:00:00 a. m.,3,0.05
8378563200,30/04/16,12:00:00 p. m.,16,0.266667
8378563200,30/04/16,01:00:00 a. m.,13,0.216667
8378563200,30/04/16,02:00:00 a. m.,8,0.133333
8378563200,30/04/16,03:00:00 a. m.,1,0.016667
8378563200,30/04/16,04:00:00 a. m.,3,0.05
8378563200,30/04/16,05:00:00 a. m.,3,0.05
8378563200,30/04/16,06:00:00 a. m.,9,0.15
8378563200,30/04/16,07:00:00 a. m.,7,0.116667
8378563200,30/04/16,08:00:00 a. m.,4,0.066667
8378563200,30/04/16,09:00:00 a. m.,9,0.15
8378563200,30/04/16,10:00:00 a. m.,4,0.066667
8378563200,30/04/16,11:00:00 a. m.,3,0.05
8378563200,01/05/16,12:00:00 p. m.,0,0
8378563200,01/05/16,01:00:00 a. m.,2,0.033333
8378563200,01/05/16,02:00:00 a. m.,0,0
8378563200,01/05/16,03:00:00 a. m.,0,0
8378563200,01/05/16,04:00:00 a. m.,0,0
8378563200,01/05/16,05:00:00 a. m.,2,0.033333
8378563200,01/05/16,06:00:00 a. m.,0,0
8378563200,01/05/16,07:00:00 a. m.,9,0.15
8378563200,01/05/16,08:00:00 a. m.,8,0.133333
8378563200,01/05/16,09:00:00 a. m.,5,0.083333
8378563200,01/05/16,10:00:00 a. m.,4,0.066667
8378563200,01/05/16,11:00:00 a. m.,14,0.233333
8378563200,01/05/16,12:00:00 p. m.,15,0.25
8378563200,01/05/16,01:00:00 a. m.,8,0.133333
8378563200,01/05/16,02:00:00 a. m.,4,0.066667
8378563200,01/05/16,03:00:00 a. m.,11,0.183333
8378563200,01/05/16,04:00:00 a. m.,89,1.483333
8378563200,01/05/16,05:00:00 a. m.,162,2.7
8378563200,01/05/16,06:00:00 a. m.,8,0.133333
8378563200,01/05/16,07:00:00 a. m.,5,0.083333
8378563200,01/05/16,08:00:00 a. m.,7,0.116667
8378563200,01/05/16,09:00:00 a. m.,5,0.083333
8378563200,01/05/16,10:00:00 a. m.,0,0
8378563200,01/05/16,11:00:00 a. m.,2,0.033333
8378563200,02/05/16,12:00:00 p. m.,0,0
8378563200,02/05/16,01:00:00 a. m.,1,0.016667
8378563200,02/05/16,02:00:00 a. m.,0,0
8378563200,02/05/16,03:00:00 a. m.,0,0
8378563200,02/05/16,04:00:00 a. m.,10,0.166667
8378563200,02/05/16,05:00:00 a. m.,165,2.75
8378563200,02/05/16,06:00:00 a. m.,5,0.083333
8378563200,02/05/16,07:00:00 a. m.,15,0.25
8378563200,02/05/16,08:00:00 a. m.,38,0.633333
8378563200,02/05/16,09:00:00 a. m.,3,0.05
8378563200,02/05/16,10:00:00 a. m.,8,0.133333
8378563200,02/05/16,11:00:00 a. m.,7,0.116667
8378563200,02/05/16,12:00:00 p. m.,12,0.2
8378563200,02/05/16,01:00:00 a. m.,10,0.166667
8378563200,02/05/16,02:00:00 a. m.,8,0.133333
8378563200,02/05/16,03:00:00 a. m.,8,0.133333
8378563200,02/05/16,04:00:00 a. m.,11,0.183333
8378563200,02/05/16,05:00:00 a. m.,12,0.2
8378563200,02/05/16,06:00:00 a. m.,11,0.183333
8378563200,02/05/16,07:00:00 a. m.,5,0.083333
8378563200,02/05/16,08:00:00 a. m.,10,0.166667
8378563200,02/05/16,09:00:00 a. m.,0,0
8378563200,02/05/16,10:00:00 a. m.,0,0
8378563200,02/05/16,11:00:00 a. m.,0,0
8378563200,03/05/16,12:00:00 p. m.,0,0
8378563200,03/05/16,01:00:00 a. m.,2,0.033333
8378563200,03/05/16,02:00:00 a. m.,0,0
8378563200,03/05/16,03:00:00 a. m.,0,0
8378563200,03/05/16,04:00:00 a. m.,9,0.15
8378563200,03/05/16,05:00:00 a. m.,165,2.75
8378563200,03/05/16,06:00:00 a. m.,7,0.116667
8378563200,03/05/16,07:00:00 a. m.,17,0.283333
8378563200,03/05/16,08:00:00 a. m.,44,0.733333
8378563200,03/05/16,09:00:00 a. m.,16,0.266667
8378563200,03/05/16,10:00:00 a. m.,8,0.133333
8378563200,03/05/16,11:00:00 a. m.,9,0.15
8378563200,03/05/16,12:00:00 p. m.,7,0.116667
8378563200,03/05/16,01:00:00 a. m.,8,0.133333
8378563200,03/05/16,02:00:00 a. m.,9,0.15
8378563200,03/05/16,03:00:00 a. m.,13,0.216667
8378563200,03/05/16,04:00:00 a. m.,12,0.2
8378563200,03/05/16,05:00:00 a. m.,50,0.833333
8378563200,03/05/16,06:00:00 a. m.,16,0.266667
8378563200,03/05/16,07:00:00 a. m.,16,0.266667
8378563200,03/05/16,08:00:00 a. m.,23,0.383333
8378563200,03/05/16,09:00:00 a. m.,9,0.15
8378563200,03/05/16,10:00:00 a. m.,7,0.116667
8378563200,03/05/16,11:00:00 a. m.,1,0.016667
8378563200,04/05/16,12:00:00 p. m.,0,0
8378563200,04/05/16,01:00:00 a. m.,3,0.05
8378563200,04/05/16,02:00:00 a. m.,0,0
8378563200,04/05/16,03:00:00 a. m.,0,0
8378563200,04/05/16,04:00:00 a. m.,2,0.033333
8378563200,04/05/16,05:00:00 a. m.,0,0
8378563200,04/05/16,06:00:00 a. m.,7,0.116667
8378563200,04/05/16,07:00:00 a. m.,16,0.266667
8378563200,04/05/16,08:00:00 a. m.,45,0.75
8378563200,04/05/16,09:00:00 a. m.,22,0.366667
8378563200,04/05/16,10:00:00 a. m.,8,0.133333
8378563200,04/05/16,11:00:00 a. m.,16,0.266667
8378563200,04/05/16,12:00:00 p. m.,9,0.15
8378563200,04/05/16,01:00:00 a. m.,7,0.116667
8378563200,04/05/16,02:00:00 a. m.,12,0.2
8378563200,04/05/16,03:00:00 a. m.,10,0.166667
8378563200,04/05/16,04:00:00 a. m.,40,0.666667
8378563200,04/05/16,05:00:00 a. m.,8,0.133333
8378563200,04/05/16,06:00:00 a. m.,12,0.2
8378563200,04/05/16,07:00:00 a. m.,10,0.166667
8378563200,04/05/16,08:00:00 a. m.,8,0.133333
8378563200,04/05/16,09:00:00 a. m.,4,0.066667
8378563200,04/05/16,10:00:00 a. m.,4,0.066667
8378563200,04/05/16,11:00:00 a. m.,1,0.016667
8378563200,05/05/16,12:00:00 p. m.,2,0.033333
8378563200,05/05/16,01:00:00 a. m.,0,0
8378563200,05/05/16,02:00:00 a. m.,0,0
8378563200,05/05/16,03:00:00 a. m.,1,0.016667
8378563200,05/05/16,04:00:00 a. m.,10,0.166667
8378563200,05/05/16,05:00:00 a. m.,165,2.75
8378563200,05/05/16,06:00:00 a. m.,5,0.083333
8378563200,05/05/16,07:00:00 a. m.,19,0.316667
8378563200,05/05/16,08:00:00 a. m.,42,0.7
8378563200,05/05/16,09:00:00 a. m.,8,0.133333
8378563200,05/05/16,10:00:00 a. m.,12,0.2
8378563200,05/05/16,11:00:00 a. m.,10,0.166667
8378563200,05/05/16,12:00:00 p. m.,11,0.183333
8378563200,05/05/16,01:00:00 a. m.,16,0.266667
8378563200,05/05/16,02:00:00 a. m.,7,0.116667
8378563200,05/05/16,03:00:00 a. m.,12,0.2
8378563200,05/05/16,04:00:00 a. m.,8,0.133333
8378563200,05/05/16,05:00:00 a. m.,10,0.166667
8378563200,05/05/16,06:00:00 a. m.,22,0.366667
8378563200,05/05/16,07:00:00 a. m.,9,0.15
8378563200,05/05/16,08:00:00 a. m.,23,0.383333
8378563200,05/05/16,09:00:00 a. m.,19,0.316667
8378563200,05/05/16,10:00:00 a. m.,0,0
8378563200,05/05/16,11:00:00 a. m.,7,0.116667
8378563200,06/05/16,12:00:00 p. m.,0,0
8378563200,06/05/16,01:00:00 a. m.,0,0
8378563200,06/05/16,02:00:00 a. m.,0,0
8378563200,06/05/16,03:00:00 a. m.,1,0.016667
8378563200,06/05/16,04:00:00 a. m.,12,0.2
8378563200,06/05/16,05:00:00 a. m.,165,2.75
8378563200,06/05/16,06:00:00 a. m.,8,0.133333
8378563200,06/05/16,07:00:00 a. m.,14,0.233333
8378563200,06/05/16,08:00:00 a. m.,46,0.766667
8378563200,06/05/16,09:00:00 a. m.,11,0.183333
8378563200,06/05/16,10:00:00 a. m.,16,0.266667
8378563200,06/05/16,11:00:00 a. m.,11,0.183333
8378563200,06/05/16,12:00:00 p. m.,4,0.066667
8378563200,06/05/16,01:00:00 a. m.,8,0.133333
8378563200,06/05/16,02:00:00 a. m.,15,0.25
8378563200,06/05/16,03:00:00 a. m.,13,0.216667
8378563200,06/05/16,04:00:00 a. m.,36,0.6
8378563200,06/05/16,05:00:00 a. m.,11,0.183333
8378563200,06/05/16,06:00:00 a. m.,5,0.083333
8378563200,06/05/16,07:00:00 a. m.,4,0.066667
8378563200,06/05/16,08:00:00 a. m.,5,0.083333
8378563200,06/05/16,09:00:00 a. m.,10,0.166667
8378563200,06/05/16,10:00:00 a. m.,0,0
8378563200,06/05/16,11:00:00 a. m.,3,0.05
8378563200,07/05/16,12:00:00 p. m.,1,0.016667
8378563200,07/05/16,01:00:00 a. m.,0,0
8378563200,07/05/16,02:00:00 a. m.,0,0
8378563200,07/05/16,03:00:00 a. m.,0,0
8378563200,07/05/16,04:00:00 a. m.,1,0.016667
8378563200,07/05/16,05:00:00 a. m.,6,0.1
8378563200,07/05/16,06:00:00 a. m.,0,0
8378563200,07/05/16,07:00:00 a. m.,3,0.05
8378563200,07/05/16,08:00:00 a. m.,4,0.066667
8378563200,07/05/16,09:00:00 a. m.,4,0.066667
8378563200,07/05/16,10:00:00 a. m.,4,0.066667
8378563200,07/05/16,11:00:00 a. m.,5,0.083333
8378563200,07/05/16,12:00:00 p. m.,16,0.266667
8378563200,07/05/16,01:00:00 a. m.,27,0.45
8378563200,07/05/16,02:00:00 a. m.,20,0.333333
8378563200,07/05/16,03:00:00 a. m.,22,0.366667
8378563200,07/05/16,04:00:00 a. m.,9,0.15
8378563200,07/05/16,05:00:00 a. m.,0,0
8378563200,07/05/16,06:00:00 a. m.,4,0.066667
8378563200,07/05/16,07:00:00 a. m.,12,0.2
8378563200,07/05/16,08:00:00 a. m.,4,0.066667
8378563200,07/05/16,09:00:00 a. m.,7,0.116667
8378563200,07/05/16,10:00:00 a. m.,9,0.15
8378563200,07/05/16,11:00:00 a. m.,0,0
8378563200,08/05/16,12:00:00 p. m.,2,0.033333
8378563200,08/05/16,01:00:00 a. m.,0,0
8378563200,08/05/16,02:00:00 a. m.,3,0.05
8378563200,08/05/16,03:00:00 a. m.,1,0.016667
8378563200,08/05/16,04:00:00 a. m.,0,0
8378563200,08/05/16,05:00:00 a. m.,0,0
8378563200,08/05/16,06:00:00 a. m.,0,0
8378563200,08/05/16,07:00:00 a. m.,6,0.1
8378563200,08/05/16,08:00:00 a. m.,0,0
8378563200,08/05/16,09:00:00 a. m.,11,0.183333
8378563200,08/05/16,10:00:00 a. m.,5,0.083333
8378563200,08/05/16,11:00:00 a. m.,6,0.1
8378563200,08/05/16,12:00:00 p. m.,21,0.35
8378563200,08/05/16,01:00:00 a. m.,8,0.133333
8378563200,08/05/16,02:00:00 a. m.,8,0.133333
8378563200,08/05/16,03:00:00 a. m.,22,0.366667
8378563200,08/05/16,04:00:00 a. m.,6,0.1
8378563200,08/05/16,05:00:00 a. m.,11,0.183333
8378563200,08/05/16,06:00:00 a. m.,2,0.033333
8378563200,08/05/16,07:00:00 a. m.,4,0.066667
8378563200,08/05/16,08:00:00 a. m.,12,0.2
8378563200,08/05/16,09:00:00 a. m.,10,0.166667
8378563200,08/05/16,10:00:00 a. m.,0,0
8378563200,08/05/16,11:00:00 a. m.,1,0.016667
8378563200,09/05/16,12:00:00 p. m.,3,0.05
8378563200,09/05/16,01:00:00 a. m.,3,0.05
8378563200,09/05/16,02:00:00 a. m.,0,0
8378563200,09/05/16,03:00:00 a. m.,0,0
8378563200,09/05/16,04:00:00 a. m.,8,0.133333
8378563200,09/05/16,05:00:00 a. m.,165,2.75
8378563200,09/05/16,06:00:00 a. m.,7,0.116667
8378563200,09/05/16,07:00:00 a. m.,13,0.216667
8378563200,09/05/16,08:00:00 a. m.,48,0.8
8378563200,09/05/16,09:00:00 a. m.,12,0.2
8378563200,09/05/16,10:00:00 a. m.,38,0.633333
8378563200,09/05/16,11:00:00 a. m.,19,0.316667
8378563200,09/05/16,12:00:00 p. m.,8,0.133333
8378563200,09/05/16,01:00:00 a. m.,13,0.216667
8378563200,09/05/16,02:00:00 a. m.,5,0.083333
8378563200,09/05/16,03:00:00 a. m.,8,0.133333
8378563200,09/05/16,04:00:00 a. m.,9,0.15
8378563200,09/05/16,05:00:00 a. m.,10,0.166667
8378563200,09/05/16,06:00:00 a. m.,8,0.133333
8378563200,09/05/16,07:00:00 a. m.,8,0.133333
8378563200,09/05/16,08:00:00 a. m.,15,0.25
8378563200,09/05/16,09:00:00 a. m.,6,0.1
8378563200,09/05/16,10:00:00 a. m.,4,0.066667
8378563200,09/05/16,11:00:00 a. m.,0,0
8378563200,10/05/16,12:00:00 p. m.,0,0
8378563200,10/05/16,01:00:00 a. m.,0,0
8378563200,10/05/16,02:00:00 a. m.,0,0
8378563200,10/05/16,03:00:00 a. m.,0,0
8378563200,10/05/16,04:00:00 a. m.,11,0.183333
8378563200,10/05/16,05:00:00 a. m.,165,2.75
8378563200,10/05/16,06:00:00 a. m.,6,0.1
8378563200,10/05/16,07:00:00 a. m.,13,0.216667
8378563200,10/05/16,08:00:00 a. m.,35,0.583333
8378563200,10/05/16,09:00:00 a. m.,13,0.216667
8378563200,10/05/16,10:00:00 a. m.,10,0.166667
8378563200,10/05/16,11:00:00 a. m.,3,0.05
8378563200,10/05/16,12:00:00 p. m.,12,0.2
8378563200,10/05/16,01:00:00 a. m.,8,0.133333
8378563200,10/05/16,02:00:00 a. m.,11,0.183333
8378563200,10/05/16,03:00:00 a. m.,9,0.15
8378563200,10/05/16,04:00:00 a. m.,12,0.2
8378563200,10/05/16,05:00:00 a. m.,13,0.216667
8378563200,10/05/16,06:00:00 a. m.,3,0.05
8378563200,10/05/16,07:00:00 a. m.,14,0.233333
8378563200,10/05/16,08:00:00 a. m.,11,0.183333
8378563200,10/05/16,09:00:00 a. m.,18,0.3
8378563200,10/05/16,10:00:00 a. m.,0,0
8378563200,10/05/16,11:00:00 a. m.,0,0
8378563200,11/05/16,12:00:00 p. m.,0,0
8378563200,11/05/16,01:00:00 a. m.,0,0
8378563200,11/05/16,02:00:00 a. m.,0,0
8378563200,11/05/16,03:00:00 a. m.,1,0.016667
8378563200,11/05/16,04:00:00 a. m.,12,0.2
8378563200,11/05/16,05:00:00 a. m.,165,2.75
8378563200,11/05/16,06:00:00 a. m.,8,0.133333
8378563200,11/05/16,07:00:00 a. m.,13,0.216667
8378563200,11/05/16,08:00:00 a. m.,41,0.683333
8378563200,11/05/16,09:00:00 a. m.,12,0.2
8378563200,11/05/16,10:00:00 a. m.,31,0.516667
8378563200,11/05/16,11:00:00 a. m.,27,0.45
8378563200,11/05/16,12:00:00 p. m.,21,0.35
8378563200,11/05/16,01:00:00 a. m.,11,0.183333
8378563200,11/05/16,02:00:00 a. m.,12,0.2
8378563200,11/05/16,03:00:00 a. m.,7,0.116667
8378563200,11/05/16,04:00:00 a. m.,4,0.066667
8378563200,11/05/16,05:00:00 a. m.,12,0.2
8378563200,11/05/16,06:00:00 a. m.,11,0.183333
8378563200,11/05/16,07:00:00 a. m.,7,0.116667
8378563200,11/05/16,08:00:00 a. m.,12,0.2
8378563200,11/05/16,09:00:00 a. m.,9,0.15
8378563200,11/05/16,10:00:00 a. m.,0,0
8378563200,11/05/16,11:00:00 a. m.,4,0.066667
8378563200,12/05/16,12:00:00 p. m.,0,0
8378563200,12/05/16,01:00:00 a. m.,3,0.05
8378563200,12/05/16,02:00:00 a. m.,1,0.016667
8378563200,12/05/16,03:00:00 a. m.,0,0
8378563200,12/05/16,04:00:00 a. m.,2,0.033333
8378563200,12/05/16,05:00:00 a. m.,0,0
8378563200,12/05/16,06:00:00 a. m.,12,0.2
8378563200,12/05/16,07:00:00 a. m.,14,0.233333
8378563200,12/05/16,08:00:00 a. m.,37,0.616667
8378563200,12/05/16,09:00:00 a. m.,16,0.266667
8378563200,12/05/16,10:00:00 a. m.,15,0.25
8378563200,12/05/16,11:00:00 a. m.,10,0.166667
8378563200,12/05/16,12:00:00 p. m.,3,0.05
8378563200,12/05/16,01:00:00 a. m.,10,0.166667
8378563200,12/05/16,02:00:00 a. m.,4,0.066667
8583815059,12/04/16,12:00:00 p. m.,0,0
8583815059,12/04/16,01:00:00 a. m.,0,0
8583815059,12/04/16,02:00:00 a. m.,0,0
8583815059,12/04/16,03:00:00 a. m.,0,0
8583815059,12/04/16,04:00:00 a. m.,0,0
8583815059,12/04/16,05:00:00 a. m.,0,0
8583815059,12/04/16,06:00:00 a. m.,0,0
8583815059,12/04/16,07:00:00 a. m.,0,0
8583815059,12/04/16,08:00:00 a. m.,0,0
8583815059,12/04/16,09:00:00 a. m.,3,0.05
8583815059,12/04/16,10:00:00 a. m.,0,0
8583815059,12/04/16,11:00:00 a. m.,3,0.05
8583815059,12/04/16,12:00:00 p. m.,19,0.316667
8583815059,12/04/16,01:00:00 a. m.,31,0.516667
8583815059,12/04/16,02:00:00 a. m.,11,0.183333
8583815059,12/04/16,03:00:00 a. m.,13,0.216667
8583815059,12/04/16,04:00:00 a. m.,17,0.283333
8583815059,12/04/16,05:00:00 a. m.,36,0.6
8583815059,12/04/16,06:00:00 a. m.,14,0.233333
8583815059,12/04/16,07:00:00 a. m.,43,0.716667
8583815059,12/04/16,08:00:00 a. m.,3,0.05
8583815059,12/04/16,09:00:00 a. m.,4,0.066667
8583815059,12/04/16,10:00:00 a. m.,4,0.066667
8583815059,12/04/16,11:00:00 a. m.,9,0.15
8583815059,13/04/16,12:00:00 p. m.,0,0
8583815059,13/04/16,01:00:00 a. m.,0,0
8583815059,13/04/16,02:00:00 a. m.,0,0
8583815059,13/04/16,03:00:00 a. m.,0,0
8583815059,13/04/16,04:00:00 a. m.,0,0
8583815059,13/04/16,05:00:00 a. m.,0,0
8583815059,13/04/16,06:00:00 a. m.,0,0
8583815059,13/04/16,07:00:00 a. m.,0,0
8583815059,13/04/16,08:00:00 a. m.,0,0
8583815059,13/04/16,09:00:00 a. m.,5,0.083333
8583815059,13/04/16,10:00:00 a. m.,21,0.35
8583815059,13/04/16,11:00:00 a. m.,49,0.816667
8583815059,13/04/16,12:00:00 p. m.,77,1.283333
8583815059,13/04/16,01:00:00 a. m.,13,0.216667
8583815059,13/04/16,02:00:00 a. m.,0,0
8583815059,13/04/16,03:00:00 a. m.,2,0.033333
8583815059,13/04/16,04:00:00 a. m.,1,0.016667
8583815059,13/04/16,05:00:00 a. m.,16,0.266667
8583815059,13/04/16,06:00:00 a. m.,2,0.033333
8583815059,13/04/16,07:00:00 a. m.,1,0.016667
8583815059,13/04/16,08:00:00 a. m.,9,0.15
8583815059,13/04/16,09:00:00 a. m.,7,0.116667
8583815059,13/04/16,10:00:00 a. m.,9,0.15
8583815059,13/04/16,11:00:00 a. m.,3,0.05
8583815059,14/04/16,12:00:00 p. m.,6,0.1
8583815059,14/04/16,01:00:00 a. m.,0,0
8583815059,14/04/16,02:00:00 a. m.,0,0
8583815059,14/04/16,03:00:00 a. m.,0,0
8583815059,14/04/16,04:00:00 a. m.,0,0
8583815059,14/04/16,05:00:00 a. m.,0,0
8583815059,14/04/16,06:00:00 a. m.,0,0
8583815059,14/04/16,07:00:00 a. m.,0,0
8583815059,14/04/16,08:00:00 a. m.,0,0
8583815059,14/04/16,09:00:00 a. m.,4,0.066667
8583815059,14/04/16,10:00:00 a. m.,8,0.133333
8583815059,14/04/16,11:00:00 a. m.,4,0.066667
8583815059,14/04/16,12:00:00 p. m.,5,0.083333
8583815059,14/04/16,01:00:00 a. m.,8,0.133333
8583815059,14/04/16,02:00:00 a. m.,9,0.15
8583815059,14/04/16,03:00:00 a. m.,7,0.116667
8583815059,14/04/16,04:00:00 a. m.,16,0.266667
8583815059,14/04/16,05:00:00 a. m.,37,0.616667
8583815059,14/04/16,06:00:00 a. m.,7,0.116667
8583815059,14/04/16,07:00:00 a. m.,5,0.083333
8583815059,14/04/16,08:00:00 a. m.,3,0.05
8583815059,14/04/16,09:00:00 a. m.,6,0.1
8583815059,14/04/16,10:00:00 a. m.,8,0.133333
8583815059,14/04/16,11:00:00 a. m.,1,0.016667
8583815059,15/04/16,12:00:00 p. m.,8,0.133333
8583815059,15/04/16,01:00:00 a. m.,0,0
8583815059,15/04/16,02:00:00 a. m.,0,0
8583815059,15/04/16,03:00:00 a. m.,0,0
8583815059,15/04/16,04:00:00 a. m.,0,0
8583815059,15/04/16,05:00:00 a. m.,0,0
8583815059,15/04/16,06:00:00 a. m.,0,0
8583815059,15/04/16,07:00:00 a. m.,0,0
8583815059,15/04/16,08:00:00 a. m.,0,0
8583815059,15/04/16,09:00:00 a. m.,4,0.066667
8583815059,15/04/16,10:00:00 a. m.,1,0.016667
8583815059,15/04/16,11:00:00 a. m.,2,0.033333
8583815059,15/04/16,12:00:00 p. m.,8,0.133333
8583815059,15/04/16,01:00:00 a. m.,2,0.033333
8583815059,15/04/16,02:00:00 a. m.,11,0.183333
8583815059,15/04/16,03:00:00 a. m.,23,0.383333
8583815059,15/04/16,04:00:00 a. m.,6,0.1
8583815059,15/04/16,05:00:00 a. m.,0,0
8583815059,15/04/16,06:00:00 a. m.,0,0
8583815059,15/04/16,07:00:00 a. m.,0,0
8583815059,15/04/16,08:00:00 a. m.,0,0
8583815059,15/04/16,09:00:00 a. m.,0,0
8583815059,15/04/16,10:00:00 a. m.,0,0
8583815059,15/04/16,11:00:00 a. m.,0,0
8583815059,04/2016/2016,12:00:00 p. m.,0,0
8583815059,04/2016/2016,01:00:00 a. m.,0,0
8583815059,04/2016/2016,02:00:00 a. m.,0,0
8583815059,04/2016/2016,03:00:00 a. m.,0,0
8583815059,04/2016/2016,04:00:00 a. m.,0,0
8583815059,04/2016/2016,05:00:00 a. m.,0,0
8583815059,04/2016/2016,06:00:00 a. m.,0,0
8583815059,04/2016/2016,07:00:00 a. m.,0,0
8583815059,04/2016/2016,08:00:00 a. m.,0,0
8583815059,04/2016/2016,09:00:00 a. m.,0,0
8583815059,04/2016/2016,10:00:00 a. m.,0,0
8583815059,04/2016/2016,11:00:00 a. m.,0,0
8583815059,04/2016/2016,12:00:00 p. m.,0,0
8583815059,04/2016/2016,01:00:00 a. m.,0,0
8583815059,04/2016/2016,02:00:00 a. m.,0,0
8583815059,04/2016/2016,03:00:00 a. m.,0,0
8583815059,04/2016/2016,04:00:00 a. m.,0,0
8583815059,04/2016/2016,05:00:00 a. m.,0,0
8583815059,04/2016/2016,06:00:00 a. m.,0,0
8583815059,04/2016/2016,07:00:00 a. m.,0,0
8583815059,04/2016/2016,08:00:00 a. m.,0,0
8583815059,04/2016/2016,09:00:00 a. m.,0,0
8583815059,04/2016/2016,10:00:00 a. m.,0,0
8583815059,04/2016/2016,11:00:00 a. m.,0,0
8583815059,17/04/16,12:00:00 p. m.,0,0
8583815059,17/04/16,01:00:00 a. m.,0,0
8583815059,17/04/16,02:00:00 a. m.,0,0
8583815059,17/04/16,03:00:00 a. m.,0,0
8583815059,17/04/16,04:00:00 a. m.,0,0
8583815059,17/04/16,05:00:00 a. m.,0,0
8583815059,17/04/16,06:00:00 a. m.,0,0
8583815059,17/04/16,07:00:00 a. m.,0,0
8583815059,17/04/16,08:00:00 a. m.,0,0
8583815059,17/04/16,09:00:00 a. m.,0,0
8583815059,17/04/16,10:00:00 a. m.,0,0
8583815059,17/04/16,11:00:00 a. m.,0,0
8583815059,17/04/16,12:00:00 p. m.,0,0
8583815059,17/04/16,01:00:00 a. m.,0,0
8583815059,17/04/16,02:00:00 a. m.,0,0
8583815059,17/04/16,03:00:00 a. m.,0,0
8583815059,17/04/16,04:00:00 a. m.,0,0
8583815059,17/04/16,05:00:00 a. m.,0,0
8583815059,17/04/16,06:00:00 a. m.,0,0
8583815059,17/04/16,07:00:00 a. m.,0,0
8583815059,17/04/16,08:00:00 a. m.,0,0
8583815059,17/04/16,09:00:00 a. m.,0,0
8583815059,17/04/16,10:00:00 a. m.,0,0
8583815059,17/04/16,11:00:00 a. m.,0,0
8583815059,18/04/16,12:00:00 p. m.,0,0
8583815059,18/04/16,01:00:00 a. m.,0,0
8583815059,18/04/16,02:00:00 a. m.,0,0
8583815059,18/04/16,03:00:00 a. m.,0,0
8583815059,18/04/16,04:00:00 a. m.,0,0
8583815059,18/04/16,05:00:00 a. m.,0,0
8583815059,18/04/16,06:00:00 a. m.,0,0
8583815059,18/04/16,07:00:00 a. m.,0,0
8583815059,18/04/16,08:00:00 a. m.,27,0.45
8583815059,18/04/16,09:00:00 a. m.,0,0
8583815059,18/04/16,10:00:00 a. m.,71,1.183333
8583815059,18/04/16,11:00:00 a. m.,1,0.016667
8583815059,18/04/16,12:00:00 p. m.,2,0.033333
8583815059,18/04/16,01:00:00 a. m.,8,0.133333
8583815059,18/04/16,02:00:00 a. m.,2,0.033333
8583815059,18/04/16,03:00:00 a. m.,6,0.1
8583815059,18/04/16,04:00:00 a. m.,3,0.05
8583815059,18/04/16,05:00:00 a. m.,5,0.083333
8583815059,18/04/16,06:00:00 a. m.,4,0.066667
8583815059,18/04/16,07:00:00 a. m.,8,0.133333
8583815059,18/04/16,08:00:00 a. m.,2,0.033333
8583815059,18/04/16,09:00:00 a. m.,13,0.216667
8583815059,18/04/16,10:00:00 a. m.,2,0.033333
8583815059,18/04/16,11:00:00 a. m.,7,0.116667
8583815059,19/04/16,12:00:00 p. m.,0,0
8583815059,19/04/16,01:00:00 a. m.,0,0
8583815059,19/04/16,02:00:00 a. m.,0,0
8583815059,19/04/16,03:00:00 a. m.,0,0
8583815059,19/04/16,04:00:00 a. m.,0,0
8583815059,19/04/16,05:00:00 a. m.,0,0
8583815059,19/04/16,06:00:00 a. m.,0,0
8583815059,19/04/16,07:00:00 a. m.,0,0
8583815059,19/04/16,08:00:00 a. m.,0,0
8583815059,19/04/16,09:00:00 a. m.,0,0
8583815059,19/04/16,10:00:00 a. m.,8,0.133333
8583815059,19/04/16,11:00:00 a. m.,15,0.25
8583815059,19/04/16,12:00:00 p. m.,50,0.833333
8583815059,19/04/16,01:00:00 a. m.,43,0.716667
8583815059,19/04/16,02:00:00 a. m.,28,0.466667
8583815059,19/04/16,03:00:00 a. m.,5,0.083333
