Id,Calories,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,StepTotal,SleepHour,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
5577150313,3192,2016-04-20,8330,6.21999979,6.21999979,0,8330,12:00:00 a. m.,1,447,480,773,113,16,87,0,1.75999999,0.340000004,4.119999886
5577150313,3294,2016-04-27,6805,5.139999866,5.139999866,0,6805,00:00:00,1,424,452,773,190,16,63,0,2.930000067,0.400000006,1.809999943
5577150313,2643,2016-05-06,4950,3.700000048,3.700000048,0,4950,,,,,1304,79,16,41,0,1.450000048,0.319999993,1.929999948
6962181067,2002,2016-04-30,10081,6.659999847,6.659999847,0,10081,12:00:00 a. m.,1,422,424,731,237,16,32,0,3.670000076,0.75999999,2.24000001
7007744171,2836,2016-04-28,15128,10.11999989,10.11999989,0,15128,,,,,1007,401,16,16,0,8.260000229,0.769999981,1.090000033
8253242879,1705,2016-04-14,5234,3.460000038,3.460000038,0,5234,,,,,1362,33,16,29,0,0.540000021,0.99000001,1.929999948
8253242879,1829,2016-04-18,5151,3.480000019,3.480000019,0,5151,,,,,1278,130,16,16,0,1.799999952,0.629999995,1.039999962
8253242879,1580,2016-04-28,2718,1.799999952,1.799999952,0,2718,,,,,1393,20,16,11,0,0.340000004,0.779999971,0.670000017
8378563200,4236,2016-04-21,15148,12.01000023,12.01000023,2.253081083,15148,12:00:00 a. m.,1,396,417,677,145,16,137,0,4.289999962,0.819999993,6.900000095
8378563200,4005,2016-04-25,12405,9.840000153,9.840000153,2.092147112,12405,00:00:00,1,388,402,692,141,16,117,0,3.920000076,0.870000005,5.050000191
8378563200,4005,2016-04-25,12405,9.840000153,9.840000153,2.092147112,12405,00:00:00,1,388,402,692,141,16,117,0,3.920000076,0.870000005,5.050000191
1644430081,3404,2016-05-07,13372,9.720000267,9.720000267,0,13372,,,,,1139,243,17,41,0.01,5.670000076,0.790000021,3.25999999
2022484408,2498,2016-05-06,10227,7.179999828,7.179999828,0,10227,,,,,1104,295,17,24,0,4.639999866,0.670000017,1.870000005
7007744171,2812,2016-04-19,14194,10.47999954,9.5,4.94214201,14194,,,,,1066,304,17,53,0,5.309999943,0.75999999,4.409999847
7086361926,2995,2016-04-30,14560,9.409999847,9.409999847,0,14560,00:00:00,1,485,489,584,308,17,42,0,5.239999771,1.039999962,3.119999886
8877689391,4015,2016-05-06,21727,19.34000015,19.34000015,0,21727,,,,,1095,232,17,96,0,6.159999847,0.289999992,12.78999996
1624580081,1617,2016-04-24,6076,3.950000048,3.950000048,0,6076,,,,,1221,185,18,16,0,1.889999986,0.910000026,1.149999976
2873212765,1739,2016-05-01,7399,4.96999979,4.96999979,0,7399,,,,,1219,196,18,7,0,3.440000057,1.039999962,0.49000001
4020332650,2951,2016-04-15,1882,1.350000024,1.350000024,0,1882,,,,,1299,87,18,36,0,0.769999981,0.360000014,0.209999993
4319703577,2220,2016-04-20,8954,6.010000229,6.010000229,0,8954,00:00:00,1,523,543,671,306,18,0,0,5.309999943,0.680000007,0
4319703577,2175,2016-04-29,7990,5.360000134,5.360000134,0,7990,00:00:00,1,523,546,624,289,18,6,0,4.119999886,0.790000021,0.449999988
4319703577,2232,2016-05-11,9129,6.130000114,6.130000114,0,9129,12:00:00 a. m.,1,529,558,574,311,18,3,0,5.179999828,0.74000001,0.200000003
4388161847,3290,2016-05-03,12727,9.789999962,9.789999962,0,12727,,,,,984,306,18,18,0,7.880000114,0.779999971,1.129999995
4388161847,2954,2016-05-11,10201,7.840000153,7.840000153,0,10201,00:00:00,1,469,494,858,256,18,8,0,6.53000021,0.790000021,0.529999971
4558609924,1889,2016-05-10,6435,4.25,4.25,0,6435,,,,,1191,220,18,11,0,2.390000105,1.120000005,0.74000001
5553957443,2093,2016-04-26,11886,7.760000229,7.760000229,0,11886,00:00:00,1,412,453,750,238,18,40,0,4.460000038,0.930000007,2.369999886
6775888955,2400,2016-04-13,4053,2.910000086,2.910000086,0,4053,12:00:00 a. m.,1,235,260,1053,85,18,17,0,1.220000029,0.579999983,1.110000014
6775888955,2225,2016-04-16,4732,3.390000105,3.390000105,0,4732,,,,,1377,9,18,36,0,0.059999999,0.810000002,2.519999981
6775888955,2053,2016-04-24,2153,1.539999962,1.539999962,0,2153,,,,,1400,11,18,11,0,0.150000006,0.620000005,0.769999981
8253242879,1931,2016-04-20,6466,4.269999981,4.269999981,0,6466,,,,,1201,216,18,5,0.01,3.109999895,0.819999993,0.330000013
8378563200,3763,2016-04-26,16208,12.85000038,12.85000038,0,16208,12:00:00 a. m.,1,550,584,593,161,18,90,0,4.420000076,0.920000017,7.510000229
8583815059,2883,2016-04-21,8538,6.659999847,6.659999847,0,8538,,,,,1229,158,18,35,0,3.00999999,1.019999981,2.630000114
8877689391,3566,2016-04-13,15337,9.579999924,9.579999924,0,15337,,,,,1098,216,18,108,0,5.639999866,0.379999995,3.549999952
1503960366,1797,2016-04-13,10735,6.96999979,6.96999979,0,10735,00:00:00,2,384,407,776,217,19,21,0,4.710000038,0.689999998,1.570000052
1644430081,2799,2016-05-10,9167,6.659999847,6.659999847,0,9167,,,,,1254,155,19,12,0.01,4.96999979,0.810000002,0.879999995
3977333714,1450,2016-04-12,8856,5.980000019,5.980000019,0,8856,12:00:00 a. m.,1,274,469,777,131,19,44,0,2.00999999,0.910000026,3.059999943
4319703577,1886,2016-04-22,4500,3.019999981,3.019999981,0,4500,00:00:00,1,533,550,709,176,19,1,0,2.150000095,0.810000002,0.059999999
4388161847,3013,2016-05-09,10218,7.860000134,7.860000134,0,10218,00:00:00,1,62,65,1020,258,19,6,0,6.789999962,0.730000019,0.340000004
4558609924,2117,2016-04-17,9634,6.400000095,6.400000095,0,9634,,,,,1110,304,19,7,0,4.710000038,1.139999986,0.550000012
4702921684,3165,2016-04-29,9930,8.050000191,8.050000191,0,9930,12:00:00 a. m.,1,433,447,692,267,19,12,0,6.070000172,0.920000017,1.059999943
6117666160,4900,2016-04-21,19542,15.01000023,15.01000023,0,19542,00:00:00,1,508,550,579,294,19,11,0,5.619999886,0.400000006,0.980000019
8378563200,4092,2016-04-19,13070,10.35999966,10.35999966,2.253081083,13070,00:00:00,1,387,421,737,154,19,120,0,4.179999828,0.879999995,5.300000191
8877689391,3679,2016-04-20,19948,18.11000061,18.11000061,0,19948,,,,,1123,225,19,73,0,6.340000153,0.689999998,11.02000046
8877689391,3710,2016-05-09,20226,18.25,18.25,0,20226,,,,,1131,217,19,73,0.050000001,6.239999771,0.800000012,11.10000038
1503960366,1728,2016-04-17,9705,6.480000019,6.480000019,0,9705,00:00:00,1,700,712,539,164,20,38,0,2.50999999,0.779999971,3.190000057
2022484408,2463,2016-04-27,10159,7.130000114,7.130000114,0,10159,,,,,1119,282,20,19,0,5.119999886,0.970000029,1.039999962
2022484408,2296,2016-04-28,10140,7.119999886,7.119999886,0,10140,,,,,1123,291,20,6,0,5.389999866,1.330000043,0.409999996
2022484408,2609,2016-05-05,11895,8.350000381,8.350000381,0,11895,,,,,1112,253,20,55,0,4.699999809,0.860000014,2.789999962
2873212765,1830,2016-04-30,8452,5.679999828,5.679999828,0,8452,,,,,1167,248,20,5,0.01,4.260000229,1.080000043,0.330000013
5577150313,3014,2016-05-02,7439,5.559999943,5.559999943,0,7439,12:00:00 a. m.,2,525,553,732,235,20,37,0,4.070000172,0.349999994,1.120000005
8053475328,3331,2016-05-07,19769,15.67000008,15.67000008,0,19769,00:00:00,1,74,75,1076,148,20,121,0,2.349999905,0.879999995,12.43999958
8253242879,2218,2016-04-21,11268,8.56000042,8.56000042,0,11268,,,,,1199,172,20,49,0,1.75,0.930000007,5.880000114
8378563200,3784,2016-05-03,8712,6.909999847,6.909999847,2.253081083,8712,00:00:00,1,405,429,822,195,20,71,0,4.5,1.059999943,1.340000033
8792009665,2896,2016-04-30,7174,4.590000153,4.590000153,0,7174,12:00:00 a. m.,1,343,360,749,301,20,10,0,3.910000086,0.360000014,0.330000013
1503960366,1949,2016-04-23,14371,9.039999962,9.039999962,0,14371,00:00:00,1,361,384,732,262,21,41,0,5.360000134,0.870000005,2.809999943
2873212765,1982,2016-04-12,8796,5.909999847,5.909999847,0,8796,,,,,1061,356,21,2,0,4.880000114,0.930000007,0.109999999
4020332650,3051,2016-04-16,1982,1.419999957,1.419999957,0,1982,00:00:00,1,77,77,1222,55,21,65,0,0.589999974,0.370000005,0.449999988
4319703577,2236,2016-04-26,9899,6.639999866,6.639999866,0,9899,00:00:00,1,505,516,649,288,21,8,0,5.150000095,0.920000017,0.569999993
4388161847,3162,2016-05-04,12375,9.520000458,9.520000458,0,12375,12:00:00 a. m.,1,390,414,632,251,21,35,0,5.800000191,0.930000007,2.789999962
4558609924,2486,2016-04-21,13743,9.079999924,9.079999924,0,13743,12:00:00 a. m.,1,126,137,844,432,21,6,0,7.699999809,0.970000029,0.419999987
5577150313,3004,2016-05-05,7550,5.639999866,5.639999866,0,7550,12:00:00 a. m.,1,74,78,1153,143,21,45,0,2.670000076,0.469999999,2.5
6962181067,2105,2016-05-09,12342,8.720000267,8.680000305,3.167821884,12342,12:00:00 a. m.,1,489,497,607,231,21,43,0,3.650000095,1.179999948,3.900000095
7086361926,2395,2016-04-15,8585,5.670000076,5.670000076,0,8585,12:00:00 a. m.,1,377,386,864,139,21,30,0,2.529999971,1.110000014,2.039999962
8053475328,3213,2016-04-17,18827,13.68999958,13.68999958,0,18827,,,,,1113,195,21,111,0,3.640000105,0.800000012,9.239999771
8378563200,4163,2016-04-14,13318,10.56000042,10.56000042,2.253081083,13318,00:00:00,1,424,455,699,174,21,123,0,3.910000086,1.029999971,5.619999886
8378563200,3363,2016-04-16,11207,8.890000343,8.890000343,0,11207,00:00:00,2,611,689,563,142,21,64,0,2.440000057,1.070000052,5.369999886
1503960366,1819,2016-05-04,11100,7.150000095,7.150000095,0,11100,,,,,1179,203,22,36,0,3.819999933,0.870000005,2.460000038
1624580081,1554,2016-04-17,6175,4.059999943,4.059999943,0,6175,,,,,1276,127,22,15,0.01,1.49000001,1.519999981,1.029999971
4445114986,2499,2016-05-11,9105,6.110000134,6.110000134,0,9105,00:00:00,1,499,530,622,232,22,34,0,2.859999895,1,2.25
5553957443,2272,2016-05-09,11611,7.579999924,7.579999924,0,11611,12:00:00 a. m.,1,453,494,667,251,22,59,0,4.559999943,0.889999986,2.130000114
6962181067,2066,2016-05-05,10524,6.960000038,6.960000038,0,10524,00:00:00,1,467,491,591,305,22,14,0,4.809999943,1.159999967,0.99000001
7007744171,2742,2016-04-13,12862,9.649999619,8.600000381,4.851306915,12862,,,,,1101,261,22,56,0,4.480000019,0.560000002,4.610000134
7007744171,2939,2016-04-26,15090,10.10000038,10.10000038,0,15090,,,,,978,424,22,16,0,8.229999542,0.939999998,0.930000007
8053475328,3023,2016-05-03,15484,11.89999962,11.89999962,0,15484,,,,,1166,165,22,87,0,2.589999914,0.930000007,8.390000343
8583815059,2536,2016-04-18,3864,3.00999999,3.00999999,0,3864,,,,,1309,105,22,4,0,1.350000024,1.059999943,0.310000002
8583815059,2683,2016-05-06,5843,4.559999943,4.559999943,0,5843,,,,,1250,166,22,2,0,3.230000019,1.190000057,0.140000001
1503960366,1970,2016-04-26,13755,8.789999962,8.789999962,0,13755,00:00:00,1,245,274,833,279,23,31,0,5.539999962,0.920000017,2.329999924
1503960366,1783,2016-05-11,12770,8.130000114,8.130000114,0,12770,12:00:00 a. m.,1,285,306,669,251,23,36,0,4.550000191,1.00999999,2.559999943
1624580081,1655,2016-04-30,6474,4.300000191,4.300000191,0,6474,,,,,1182,224,23,11,0.01,2.119999886,1.279999971,0.899999976
2022484408,2732,2016-04-30,18387,12.90999985,12.90999985,0,18387,,,,,1043,361,23,13,0,10.56999969,1.399999976,0.939999998
2873212765,1971,2016-05-05,8314,5.610000134,5.610000134,0,8314,,,,,1093,311,23,13,0,4.03000021,0.800000012,0.779999971
3977333714,1433,2016-04-14,7641,5.110000134,5.110000134,0,7641,00:00:00,1,291,397,801,214,23,5,0,3.819999933,0.970000029,0.319999993
4388161847,2929,2016-04-26,9461,7.28000021,7.28000021,0,9461,12:00:00 a. m.,1,319,346,673,224,23,14,0,5.269999981,1.059999943,0.939999998
5577150313,3501,2016-04-19,12574,9.420000076,9.420000076,0,12574,00:00:00,1,449,465,733,111,23,108,0,1.75999999,0.639999986,7.019999981
7007744171,2933,2016-05-05,15010,11.10000038,10.03999996,4.878232002,15010,,,,,1047,317,23,53,0,5.480000019,1.289999962,4.329999924
7086361926,2800,2016-05-10,14433,10.78999996,10.78999996,0,14433,,,,,1182,106,23,72,0,2.450000048,1.200000048,7.110000134
8378563200,3666,2016-04-15,14461,11.47000027,11.47000027,0,14461,12:00:00 a. m.,1,513,533,729,190,23,60,0,5.409999847,1.149999976,4.909999847
8583815059,2654,2016-04-13,5571,4.349999905,4.349999905,0,5571,,,,,1252,163,23,2,0,3.230000019,0.970000029,0.150000006
1503960366,1990,2016-05-03,15103,9.659999847,9.659999847,0,15103,00:00:00,1,273,296,816,254,24,50,0,4.880000114,1.049999952,3.730000019
1503960366,1959,2016-05-05,14070,8.899999619,8.899999619,0,14070,12:00:00 a. m.,1,247,264,857,250,24,45,0,4.880000114,1.080000043,2.920000076
1644430081,2696,2016-05-01,6132,4.460000038,4.460000038,0,6132,,,,,908,146,24,3,0,3.230000019,0.99000001,0.239999995
2347167796,2133,2016-04-15,10465,6.920000076,6.920000076,0,10465,00:00:00,1,452,504,720,284,24,1,0,5.429999828,1.419999957,0.07
4702921684,3328,2016-04-16,11140,9.029999733,9.029999733,0,11140,12:00:00 a. m.,2,382,406,556,335,24,3,0,7.539999962,1.25,0.239999995
5577150313,3152,2016-04-23,7638,5.710000038,5.710000038,0,7638,12:00:00 a. m.,1,384,402,627,223,24,24,0,4.139999866,0.360000014,1.210000038
6775888955,2507,2016-04-14,5162,3.700000048,3.700000048,0,5162,00:00:00,1,423,441,863,105,24,14,0,1.970000029,0.860000014,0.870000005
6962181067,1718,2016-04-13,5652,3.74000001,3.74000001,0,5652,00:00:00,3,630,679,548,142,24,8,0,1.960000038,1.210000038,0.569999993
7007744171,3055,2016-04-25,18229,13.34000015,12.19999981,4.861792088,18229,,,,,986,379,24,51,0,7.670000076,1.370000005,4.309999943
2022484408,2544,2016-05-11,13272,9.319999695,9.319999695,0,13272,,,,,1133,224,25,58,0,3.99000001,1.149999976,4.179999828
3372868164,2065,2016-04-14,8844,6.03000021,6.03000021,0,8844,,,,,1039,370,25,6,0.01,4.650000095,1.029999971,0.340000004
4388161847,3544,2016-04-22,12139,9.340000153,9.340000153,0,12139,12:00:00 a. m.,1,82,85,945,220,25,77,0,4.920000076,1.110000014,3.299999952
4558609924,2094,2016-04-22,9601,6.349999905,6.349999905,0,9601,,,,,1122,273,25,20,0,3.470000029,1.5,1.370000005
7007744171,2284,2016-04-23,8093,5.409999847,5.409999847,0,8093,,,,,1190,223,25,2,0,4.150000095,1.129999995,0.129999995
2022484408,2529,2016-04-24,13481,10.27999973,10.27999973,0,13481,,,,,1161,216,26,37,0,4.579999924,1.149999976,4.550000191
2347167796,2048,2016-04-21,10080,6.75,6.75,0,10080,12:00:00 a. m.,1,460,484,761,208,26,23,0,3.380000114,1.529999971,1.850000024
4319703577,2235,2016-05-03,9648,6.46999979,6.46999979,0,9648,12:00:00 a. m.,1,474,512,669,287,26,8,0,4.829999924,1.070000052,0.579999983
7086361926,2516,2016-04-13,5813,3.619999886,3.619999886,0,5813,00:00:00,1,451,465,744,155,26,31,0,2.839999914,0.209999993,0.560000002
7086361926,2754,2016-05-02,10052,6.809999943,6.809999943,0,10052,12:00:00 a. m.,1,440,459,737,139,26,66,0,2.660000086,0.660000026,3.480000019
8253242879,2132,2016-04-23,9282,6.260000229,6.260000229,0,9282,,,,,1193,191,26,30,0,3.130000114,1.039999962,2.089999914
1503960366,1827,2016-04-22,12764,8.130000114,8.130000114,0,12764,,,,,1217,130,27,66,0,2.24000001,1.120000005,4.760000229
2022484408,2649,2016-05-04,11768,8.289999962,8.289999962,0,11768,,,,,1105,272,27,36,0,4.849999905,0.930000007,2.50999999
2347167796,1946,2016-04-22,7804,5.159999847,5.159999847,0,7804,00:00:00,1,405,461,781,206,27,9,0,2.920000076,1.679999948,0.560000002
6962181067,2179,2016-04-21,11835,9.710000038,7.880000114,4.081692219,11835,12:00:00 a. m.,1,451,457,708,214,27,53,0.109999999,3.50999999,2.099999905,3.99000001
7086361926,2534,2016-05-08,10677,7.099999905,7.099999905,0,10677,00:00:00,1,481,510,695,147,27,32,0,3.25,1.529999971,2.309999943
8583815059,2647,2016-04-20,5273,4.110000134,4.110000134,0,5273,,,,,1246,167,27,0,0,3.069999933,1.039999962,0
1503960366,1898,2016-04-28,13154,8.529999733,8.529999733,0,13154,12:00:00 a. m.,1,366,393,782,189,28,48,0,3.789999962,1.159999967,3.539999962
2022484408,2380,2016-05-01,10538,7.400000095,7.400000095,0,10538,,,,,1142,245,28,25,0,4.5,0.959999979,1.940000057
2022484408,2797,2016-05-10,12798,8.979999542,8.979999542,0,12798,,,,,1084,271,28,57,0,5.559999943,1.210000038,2.220000029
4319703577,2158,2016-05-07,7937,5.329999924,5.329999924,0,7937,00:00:00,1,507,530,586,279,28,3,0,4.079999924,1.049999952,0.189999998
5553957443,2284,2016-04-19,15482,10.10999966,10.10999966,0,15482,00:00:00,1,357,410,756,249,28,69,0,4.179999828,1.659999967,4.28000021
8583815059,2757,2016-04-28,6174,4.820000172,4.820000172,0,6174,,,,,1209,203,28,0,0,3.609999895,1.200000048,0
8583815059,3164,2016-04-30,10085,7.869999886,7.869999886,0,10085,,,,,1093,317,28,2,0,6.429999828,1.279999971,0.150000006
8877689391,4142,2016-05-07,12332,8.130000114,8.130000114,0,12332,,,,,1036,271,28,105,0,6.989999771,0.959999979,0.079999998
2022484408,2782,2016-04-17,15112,11.39999962,11.39999962,0,15112,,,,,1052,331,29,28,0,6.880000114,0.660000026,3.869999886
4558609924,1918,2016-04-29,7833,5.179999828,5.179999828,0,7833,00:00:00,1,171,179,1096,197,29,15,0,2.309999943,1.850000024,1.019999981
4702921684,3061,2016-04-20,8793,7.130000114,7.130000114,0,8793,00:00:00,1,454,468,717,260,29,2,0,5.730000019,1.230000019,0.159999996
5553957443,2116,2016-05-03,12848,8.390000343,8.390000343,0,12848,12:00:00 a. m.,1,380,429,812,247,29,26,0,5.679999828,1.200000048,1.5
5553957443,2156,2016-05-05,14331,9.510000229,9.510000229,0,14331,00:00:00,1,419,464,692,241,29,44,0,4.429999828,1.659999967,3.430000067
8877689391,4547,2016-04-16,29326,25.29000092,25.29000092,0,29326,,,,,888,429,29,94,0,10.71000004,1.210000038,13.23999977
4558609924,2121,2016-04-15,7795,5.150000095,5.150000095,0,7795,,,,,1131,262,30,17,0,3.730000019,0.839999974,0.589999974
4558609924,2223,2016-05-09,11451,7.570000172,7.570000172,0,11451,,,,,1065,339,30,6,0,5.519999981,1.620000005,0.430000007
4702921684,3013,2016-04-18,9105,7.380000114,7.380000114,0,9105,00:00:00,1,293,312,890,191,30,22,0,4.070000172,1.49000001,1.820000052
5577150313,4022,2016-04-14,8596,6.420000076,6.420000076,0,8596,12:00:00 a. m.,1,477,497,662,176,30,118,0,2.779999971,0.310000002,3.329999924
5577150313,3329,2016-04-22,9172,6.849999905,6.849999905,0,9172,00:00:00,1,338,366,823,200,30,62,0,3.299999952,0.790000021,2.420000076
6775888955,2584,2016-04-26,7091,5.269999981,5.269999981,1.959596038,7091,,,,,1321,47,30,42,0,0.730000019,0.870000005,3.480000019
1503960366,2035,2016-04-19,15506,9.880000114,9.880000114,0,15506,00:00:00,1,304,320,775,264,31,50,0,5.03000021,1.320000052,3.529999971
1503960366,1859,2016-05-10,12207,7.769999981,7.769999981,0,12207,00:00:00,1,383,403,746,214,31,46,0,3.25999999,1.159999967,3.349999905
4388161847,3288,2016-04-25,12961,9.970000267,9.970000267,0,12961,,,,,1054,301,31,11,0,7.840000153,1.399999976,0.730000019
4558609924,2131,2016-05-11,9108,6.019999981,6.019999981,0,9108,,,,,1081,324,31,4,0,3.940000057,1.820000052,0.25999999
6775888955,2798,2016-04-18,8294,5.949999809,5.949999809,0,8294,,,,,1233,146,31,30,0,3.170000076,0.769999981,2
6962181067,2194,2016-04-25,13239,9.270000458,9.079999924,2.785175085,13239,00:00:00,1,400,415,637,282,31,35,0.100000001,4.460000038,1.679999948,3.019999981
7007744171,2832,2016-04-18,14816,10.97999954,9.909999847,4.930550098,14816,,,,,1077,284,31,48,0.02,5.050000191,2.119999886,3.789999962
7007744171,2976,2016-05-03,14510,10.86999989,9.710000038,4.912367821,14510,,,,,1021,330,31,58,0,5.360000134,1.019999981,4.480000019
2347167796,2038,2016-04-13,10352,7.010000229,7.010000229,0,10352,12:00:00 a. m.,1,467,531,676,195,32,19,0,3.410000086,1.940000057,1.659999967
3977333714,1545,2016-04-29,10645,7.75,7.75,0,10645,00:00:00,1,333,478,744,150,32,36,0,2.710000038,1.299999952,3.74000001
5577150313,3625,2016-04-18,9893,7.389999866,7.389999866,0,9893,00:00:00,1,527,553,623,130,32,114,0,1.820000052,0.720000029,4.860000134
5577150313,3088,2016-04-26,5325,3.980000019,3.980000019,0,5325,12:00:00 a. m.,1,354,377,759,181,32,38,0,2.470000029,0.649999976,0.850000024
7086361926,2734,2016-04-14,9123,6.119999886,6.119999886,0,9123,00:00:00,1,472,476,787,189,32,35,0,3.660000086,0.330000013,2.029999971
1644430081,2806,2016-04-18,7132,5.190000057,5.190000057,0,7132,,,,,1271,121,33,15,0,2.450000048,1.669999957,1.070000052
6962181067,2086,2016-04-22,10725,7.090000153,7.090000153,0,10725,00:00:00,1,425,435,659,240,33,30,0,3.769999981,1.549999952,1.769999981
7007744171,3096,2016-04-20,15566,11.31000042,10.40999985,4.924840927,15566,,,,,1000,347,33,60,0,5.860000134,0.670000017,4.789999962
7086361926,2781,2016-04-26,10387,7.070000172,7.070000172,0,10387,00:00:00,1,485,500,726,132,33,70,0,2.119999886,0.769999981,4.159999847
8053475328,3577,2016-04-24,22988,17.95000076,17.95000076,0,22988,,,,,1096,182,33,129,0,3.25999999,1.549999952,13.13000011
1503960366,1745,2016-04-15,9762,6.28000021,6.28000021,0,9762,00:00:00,1,412,442,726,209,34,29,0,2.829999924,1.25999999,2.140000105
1503960366,1947,2016-04-30,14673,9.25,9.25,0,14673,00:00:00,1,404,425,712,217,34,52,0,4.269999981,1.419999957,3.559999943
4319703577,2530,2016-05-05,13658,9.489999771,9.489999771,0,13658,,,,,957,328,34,27,0,5.449999809,1.409999967,2.630000114
6775888955,2319,2016-05-01,2487,1.779999971,1.779999971,0,2487,,,,,1347,50,34,9,0,0.680000007,0.620000005,0.479999989
6962181067,2361,2016-05-10,15448,10.21000004,10.21000004,0,15448,00:00:00,1,469,481,626,275,34,62,0,4.989999771,1.75,3.470000029
7007744171,2763,2016-04-21,13744,9.18999958,9.18999958,0,13744,,,,,1049,327,34,30,0,5.170000076,1.870000005,2.150000095
1503960366,1820,2016-05-01,10602,6.809999943,6.809999943,0,10602,12:00:00 a. m.,1,369,396,730,246,35,33,0,2.920000076,1.600000024,2.289999962
2347167796,2629,2016-04-23,16901,11.36999989,11.36999989,0,16901,00:00:00,1,374,386,591,360,35,32,0,7.150000095,1.450000048,2.779999971
6775888955,2496,2016-05-06,4697,3.369999886,3.369999886,0,4697,,,,,1318,75,35,12,0,1.929999948,0.930000007,0.469999999
7086361926,2924,2016-05-06,12461,8.380000114,8.380000114,0,12461,12:00:00 a. m.,1,322,333,834,154,35,84,0,3.119999886,1.429999948,3.819999933
1624580081,1670,2016-04-27,8367,5.440000057,5.440000057,0,8367,,,,,1233,154,36,17,0,2.460000038,1.870000005,1.110000014
4702921684,3115,2016-04-30,10144,8.229999542,8.229999542,0,10144,00:00:00,1,479,501,728,263,36,4,0,5.880000114,2.029999971,0.319999993
5577150313,3544,2016-04-29,7924,5.920000076,5.920000076,0,7924,12:00:00 a. m.,1,459,485,739,165,36,97,0,2.470000029,0.610000014,2.839999914
6962181067,2072,2016-05-03,12109,8.119999886,8.119999886,0,12109,12:00:00 a. m.,1,394,418,654,267,36,21,0,4.329999924,2.039999962,1.74000001
7086361926,2754,2016-05-03,10288,6.760000229,6.760000229,0,10288,00:00:00,1,456,461,761,152,36,57,0,3.160000086,0.850000024,2.74000001
4319703577,2092,2016-04-30,8221,5.519999981,5.519999981,0,8221,12:00:00 a. m.,1,490,516,695,196,38,6,0,3.50999999,1.610000014,0.400000006
4388161847,3934,2016-05-08,17298,14.38000011,14.38000011,0,17298,00:00:00,2,529,541,576,178,38,107,0,3.230000019,1.25999999,9.890000343
5553957443,2254,2016-04-15,16556,10.85999966,10.85999966,0,16556,12:00:00 a. m.,1,377,409,689,239,38,58,0,4.710000038,1.980000019,4.159999847
5577150313,3374,2016-04-25,6393,4.78000021,4.78000021,0,6393,00:00:00,1,421,461,743,214,38,61,0,2.75999999,0.670000017,1.350000024
3977333714,1501,2016-05-01,10414,7.070000172,7.070000172,0,10414,00:00:00,1,383,626,691,124,40,41,0,2.410000086,1.980000019,2.670000076
4702921684,2859,2016-05-02,7245,5.920000076,5.920000076,0,7245,,,,,1131,195,40,5,0,3.75999999,1.74000001,0.379999995
5553957443,2335,2016-05-10,16358,10.71000004,10.71000004,0,16358,00:00:00,1,418,443,707,265,40,61,0,5.199999809,1.610000014,3.869999886
7086361926,2735,2016-05-11,9572,6.519999981,6.519999981,0,9572,00:00:00,1,451,463,757,128,40,57,0,2.230000019,1.389999986,2.890000105
1644430081,3123,2016-04-26,9919,7.210000038,7.210000038,0,9919,,,,,1165,223,41,11,0,4.690000057,1.720000029,0.800000012
3977333714,1710,2016-05-03,14335,9.590000153,9.590000153,0,14335,12:00:00 a. m.,1,292,500,594,258,41,47,0,4.53000021,1.74000001,3.319999933
4558609924,2223,2016-04-26,9148,6.050000191,6.050000191,0,9148,00:00:00,1,103,121,1062,283,41,12,0,3.589999914,2.029999971,0.430000007
4702921684,2729,2016-04-21,6530,5.300000191,5.300000191,0,6530,00:00:00,1,425,434,901,144,41,4,0,2.940000057,2.049999952,0.310000002
4702921684,3069,2016-05-11,9810,7.960000038,7.960000038,0,9810,00:00:00,1,354,366,784,235,41,10,0,4.980000019,2.160000086,0.779999971
5553957443,2324,2016-04-14,17022,11.11999989,11.11999989,0,17022,00:00:00,1,357,418,693,256,41,61,0,4.670000076,2.450000048,4
6962181067,2046,2016-04-19,10742,7.099999905,7.099999905,0,10742,00:00:00,1,476,535,659,195,41,35,0,2.869999886,2.130000114,2.099999905
6962181067,2571,2016-04-23,20031,13.23999977,13.23999977,0,20031,00:00:00,1,528,546,484,347,41,58,0,7.039999962,2,4.199999809
1644430081,3493,2016-04-16,15300,11.11999989,11.11999989,0,15300,,,,,1135,212,42,51,0,5.090000153,1.879999995,4.099999905
3977333714,1468,2016-04-15,9010,6.059999943,6.059999943,0,9010,12:00:00 a. m.,1,424,556,644,183,42,15,0,3.25999999,1.75,1.049999952
4020332650,3429,2016-05-05,11728,8.430000305,8.430000305,0,11728,00:00:00,1,226,248,916,196,42,38,0.07,4.039999962,1.679999948,2.619999886
4388161847,3083,2016-04-20,10553,8.119999886,8.119999886,0,10553,00:00:00,1,421,451,696,228,42,19,0,5.289999962,1.720000029,1.100000024
5553957443,2066,2016-04-21,12346,8.06000042,8.06000042,0,12346,12:00:00 a. m.,1,399,431,801,177,42,47,0,2.960000038,2.160000086,2.950000048
